run,beta,radius,dataset_count,phi_energy_mean,phi_energy_ci95_low,phi_energy_ci95_high,phi_energy_ci95_half_width
30_dataset,0.33,2.25,30,-0.0031151276985392625,-0.0033125181912104546,-0.0029177372058680705,0.00019739049267119202
30_dataset,0.33,2.26,30,-0.0031291748947358793,-0.0033285717916412645,-0.002929777997830494,0.00019939689690538515
30_dataset,0.33,2.27,30,-0.00314335792122939,-0.0033425372686100904,-0.0029441785738486895,0.00019917934738070044
30_dataset,0.33,2.28,30,-0.003158161412295359,-0.003356041462623469,-0.0029602813619672486,0.00019788005032811027
30_dataset,0.33,2.29,30,-0.003173340011907296,-0.003370531307080944,-0.002976148716733648,0.00019719129517364788
30_dataset,0.33,2.3,30,-0.0031845618233323782,-0.0033802118815627075,-0.002988911765102049,0.00019565005823032932
30_dataset,0.33,2.31,30,-0.003202048128959953,-0.0033998430498737827,-0.003004253208046123,0.00019779492091382984
30_dataset,0.33,2.32,30,-0.0032197932593443614,-0.00341910860228427,-0.003020477916404453,0.0001993153429399085
30_dataset,0.33,2.33,30,-0.003231748618044912,-0.0034311435426017333,-0.003032353693488091,0.00019939492455682117
30_dataset,0.33,2.34,30,-0.003247141751232778,-0.003446185893169816,-0.00304809760929574,0.00019904414193703786
30_dataset,0.33,2.35,30,-0.0032615013760458633,-0.003462394782840357,-0.0030606079692513696,0.00020089340679449365
30_dataset,0.33,2.36,30,-0.003275609243539245,-0.003475892691563103,-0.0030753257955153865,0.00020028344802385835
30_dataset,0.33,2.37,30,-0.003292394401009432,-0.0034931671136629924,-0.0030916216883558716,0.0002007727126535604
30_dataset,0.33,2.38,30,-0.0033079533172606546,-0.0035086839679756834,-0.0031072226665456257,0.00020073065071502883
30_dataset,0.33,2.39,30,-0.003324164638825897,-0.0035269882437067744,-0.0031213410339450192,0.00020282360488087757
30_dataset,0.33,2.4,30,-0.0033349746257397323,-0.00353502083499863,-0.0031349284164808346,0.0002000462092588977
30_dataset,0.33,2.41,30,-0.0033520113598981063,-0.003553354499506227,-0.0031506682202899856,0.00020134313960812073
30_dataset,0.33,2.42,30,-0.0033686410709590827,-0.0035695627785900675,-0.003167719363328098,0.0002009217076309848
30_dataset,0.33,2.43,30,-0.003383894173778163,-0.0035866116442092822,-0.0031811767033470438,0.00020271747043111923
30_dataset,0.33,2.44,30,-0.0033988263889369002,-0.0036006039925011693,-0.003197048785372631,0.00020177760356426908
30_dataset,0.33,2.45,30,-0.0034119010113618908,-0.003613097818080431,-0.0032107042046433504,0.00020119680671854033
30_dataset,0.33,2.46,30,-0.003430148631407351,-0.0036322238277227666,-0.0032280734350919353,0.00020207519631541566
30_dataset,0.33,2.47,30,-0.0034442310454168815,-0.003646669395529081,-0.003241792695304682,0.0002024383501121993
30_dataset,0.33,2.48,30,-0.003457382978446803,-0.0036596800695959456,-0.0032550858872976603,0.00020229709114914264
30_dataset,0.33,2.49,30,-0.0034748300117076014,-0.0036754658816875578,-0.003274194141727645,0.00020063586997995635
30_dataset,0.33,2.5,30,-0.0034906268944379535,-0.0036944209308631243,-0.0032868328580127827,0.0002037940364251708
30_dataset,0.35,0.01,30,-0.0002802527542471971,-0.00033212094787957224,-0.0002283845606148219,5.186819363237516e-05
30_dataset,0.35,0.02,30,-0.0002809080368663546,-0.00033288078739274234,-0.00022893528633996686,5.197275052638774e-05
30_dataset,0.35,0.03,30,-0.00028224053907340707,-0.0003344298140709542,-0.0002300512640758599,5.2189274997547166e-05
30_dataset,0.35,0.04,30,-0.0002842816912575089,-0.00033678908991425295,-0.00023177429260076487,5.250739865674404e-05
30_dataset,0.35,0.05,30,-0.00028699614384728145,-0.00033989134771305506,-0.00023410093998150783,5.2895203865773615e-05
30_dataset,0.35,0.06,30,-0.0002903376697829485,-0.0003436831426084539,-0.00023699219695744308,5.334547282550542e-05
30_dataset,0.35,0.07,30,-0.0002942439305680703,-0.0003480922902764161,-0.00024039557085972453,5.3848359708345795e-05
30_dataset,0.35,0.08,30,-0.0002986874809014791,-0.0003530804437059113,-0.00024429451809704686,5.439296280443221e-05
30_dataset,0.35,0.09,30,-0.00030360396460777007,-0.0003585685998292923,-0.00024863932938624787,5.4964635221522204e-05
30_dataset,0.35,0.1,30,-0.00030897699915572976,-0.00036452867667856185,-0.00025342532163289766,5.555167752283209e-05
30_dataset,0.35,0.11,30,-0.0003147151901192944,-0.0003709101436752913,-0.00025852023656329753,5.619495355599688e-05
30_dataset,0.35,0.12,30,-0.00032086657376797817,-0.00037771250659618307,-0.00026402064093977327,5.68459328282049e-05
30_dataset,0.35,0.13,30,-0.00032736553067073845,-0.00038487907012801285,-0.00026985199121346405,5.75135394572744e-05
30_dataset,0.35,0.14,30,-0.0003341027627353197,-0.0003922941339710325,-0.00027591139149960687,5.8191371235712824e-05
30_dataset,0.35,0.15,30,-0.00034122226820032194,-0.00040011710381177213,-0.00028232743258887176,5.889483561145019e-05
30_dataset,0.35,0.16,30,-0.0003486692056281579,-0.0004083069935677403,-0.00028903141768857554,5.963778793958237e-05
30_dataset,0.35,0.17,30,-0.00035621171769150957,-0.00041657186025129345,-0.0002958515751317257,6.036014255978388e-05
30_dataset,0.35,0.18,30,-0.00036414669370535133,-0.0004252761261298543,-0.00030301726128084835,6.112943242450299e-05
30_dataset,0.35,0.19,30,-0.000372340921557051,-0.00043422859833631863,-0.0003104532447777834,6.188767677926761e-05
30_dataset,0.35,0.2,30,-0.00038077502915708324,-0.0004434387654815719,-0.0003181112928325946,6.266373632448865e-05
30_dataset,0.35,0.21,30,-0.000389363082871321,-0.0004528733953510401,-0.0003258527703916019,6.35103124797191e-05
30_dataset,0.35,0.22,30,-0.0003982578641250983,-0.00046258571580831735,-0.00033393001244187926,6.432785168321905e-05
30_dataset,0.35,0.23,30,-0.00040746060214039327,-0.00047265176354189923,-0.0003422694407388873,6.519116140150596e-05
30_dataset,0.35,0.24,30,-0.0004166905432034518,-0.00048267661357025816,-0.0003507044728366454,6.598607036680638e-05
30_dataset,0.35,0.25,30,-0.00042625576737195564,-0.0004931674265854433,-0.000359344108158468,6.691165921348763e-05
30_dataset,0.35,0.26,30,-0.0004359627773599106,-0.0005037261867726994,-0.0003681993679471218,6.776340941278881e-05
30_dataset,0.35,0.27,30,-0.00044586652161341083,-0.0005144796694886975,-0.0003772533737381242,6.861314787528667e-05
30_dataset,0.35,0.28,30,-0.00045628255825868545,-0.0005259705095919833,-0.00038659460692538764,6.968795133329781e-05
30_dataset,0.35,0.29,30,-0.0004666139024475005,-0.0005372133936998797,-0.0003960144111951213,7.059949125237921e-05
30_dataset,0.35,0.3,30,-0.00047714413564798474,-0.0005486728006050926,-0.0004056154706908769,7.152866495710783e-05
30_dataset,0.35,0.31,30,-0.000488008370629231,-0.0005605628436377474,-0.0004154538976207146,7.255447300851637e-05
30_dataset,0.35,0.32,30,-0.0004988665822727692,-0.0005725378567052826,-0.00042519530784025585,7.367127443251337e-05
30_dataset,0.35,0.33,30,-0.0005098594437206829,-0.0005845146456646341,-0.0004352042417767316,7.465520194395125e-05
30_dataset,0.35,0.34,30,-0.0005210382680653044,-0.0005966473034848577,-0.0004454292326457509,7.560903541955341e-05
30_dataset,0.35,0.35,30,-0.0005328804641656681,-0.0006097058749948263,-0.00045605505333651004,7.682541082915811e-05
30_dataset,0.35,0.36,30,-0.0005437646286282891,-0.000621436403041553,-0.00046609285421502536,7.767177441326382e-05
30_dataset,0.35,0.37,30,-0.0005562270564095181,-0.0006351615743888219,-0.0004772925384302143,7.893451797930378e-05
30_dataset,0.35,0.38,30,-0.0005681303184696232,-0.0006481583821350403,-0.0004881022548042061,8.002806366541712e-05
30_dataset,0.35,0.39,30,-0.0005799364123638788,-0.0006610054111305917,-0.0004988674135971659,8.106899876671289e-05
30_dataset,0.35,0.4,30,-0.0005921346273186398,-0.0006744366135940061,-0.0005098326410432735,8.230198627536629e-05
30_dataset,0.35,0.41,30,-0.0006043896973182221,-0.0006877589596127597,-0.0005210204350236846,8.336926229453756e-05
30_dataset,0.35,0.42,30,-0.0006168297120200671,-0.0007013587213256795,-0.0005323007027144546,8.452900930561245e-05
30_dataset,0.35,0.43,30,-0.0006291453650991177,-0.0007149042266251235,-0.0005433865035731119,8.575886152600582e-05
30_dataset,0.35,0.44,30,-0.0006418132298947179,-0.0007286936773577992,-0.0005549327824316367,8.688044746308124e-05
30_dataset,0.35,0.45,30,-0.0006546587274378115,-0.0007426985641541374,-0.0005666188907214856,8.803983671632593e-05
30_dataset,0.35,0.46,30,-0.0006676938120081173,-0.0007570568449254675,-0.0005783307790907672,8.936303291735012e-05
30_dataset,0.35,0.47,30,-0.0006805181388511609,-0.0007709943319948769,-0.0005900419457074449,9.0476193143716e-05
30_dataset,0.35,0.48,30,-0.000693619861383976,-0.0007852635603774202,-0.0006019761623905318,9.164369899344416e-05
30_dataset,0.35,0.49,30,-0.0007071832110178469,-0.0008000931565167024,-0.0006142732655189914,9.29099454988555e-05
30_dataset,0.35,0.5,30,-0.000719691013262216,-0.000813610490987182,-0.0006257715355372501,9.391947772496596e-05
30_dataset,0.35,0.51,30,-0.0007333526485496817,-0.000828776716367714,-0.0006379285807316494,9.542406781803232e-05
30_dataset,0.35,0.52,30,-0.0007464143344693485,-0.0008428369275886913,-0.0006499917413500057,9.642259311934279e-05
30_dataset,0.35,0.53,30,-0.000760151145283086,-0.0008578374177990157,-0.0006624648727671564,9.768627251592968e-05
30_dataset,0.35,0.54,30,-0.0007733931358755723,-0.0008720581418860915,-0.0006747281298650532,9.866500601051918e-05
30_dataset,0.35,0.55,30,-0.000787343195297463,-0.0008873911788541152,-0.0006872952117408109,0.00010004798355665217
30_dataset,0.35,0.56,30,-0.0008008129644565924,-0.000902021728717861,-0.0006996042001953238,0.00010120876426126862
30_dataset,0.35,0.57,30,-0.0008147251281999205,-0.0009171730530284003,-0.0007122772033714407,0.00010244792482847983
30_dataset,0.35,0.58,30,-0.000828250098792915,-0.0009318858079825483,-0.0007246143896032818,0.00010363570918963327
30_dataset,0.35,0.59,30,-0.0008420863513189813,-0.0009467782987099217,-0.0007373944039280409,0.0001046919473909404
30_dataset,0.35,0.6,30,-0.0008559901664053734,-0.0009618173262710519,-0.0007501630065396949,0.00010582715986567849
30_dataset,0.35,0.61,30,-0.0008702796252215582,-0.0009775891470316723,-0.0007629701034114441,0.00010730952181011409
30_dataset,0.35,0.62,30,-0.0008836957865856305,-0.0009920160062619793,-0.0007753755669092816,0.00010832021967634885
30_dataset,0.35,0.63,30,-0.0008980573508851867,-0.0010075784070478092,-0.0007885362947225643,0.00010952105616262241
30_dataset,0.35,0.64,30,-0.0009120634403174775,-0.0010225673132644851,-0.0008015595673704699,0.00011050387294700762
30_dataset,0.35,0.65,30,-0.0009260309376753156,-0.0010374315609266655,-0.0008146303144239658,0.00011140062325134983
30_dataset,0.35,0.66,30,-0.0009397591149506901,-0.0010523811836983634,-0.0008271370462030169,0.00011262206874767324
30_dataset,0.35,0.67,30,-0.0009543296302032529,-0.0010682355362556563,-0.0008404237241508497,0.00011390590605240327
30_dataset,0.35,0.68,30,-0.0009679004750229014,-0.0010827234342724087,-0.0008530775157733941,0.00011482295924950729
30_dataset,0.35,0.69,30,-0.000981971085768412,-0.0010979709906744812,-0.0008659711808623428,0.00011599990490606922
30_dataset,0.35,0.7,30,-0.0009964755359052743,-0.0011134680443700415,-0.000879483027440507,0.00011699250846476726
30_dataset,0.35,0.71,30,-0.0010104242584602142,-0.0011283445934005465,-0.0008925039235198818,0.00011792033494033234
30_dataset,0.35,0.72,30,-0.0010245959819110636,-0.0011437261776292421,-0.0009054657861928851,0.00011913019571817849
30_dataset,0.35,0.73,30,-0.001039476808199674,-0.0011599526069745033,-0.0009190010094248446,0.00012047579877482936
30_dataset,0.35,0.74,30,-0.0010535530805447725,-0.0011749793967703371,-0.0009321267643192079,0.00012142631622556461
30_dataset,0.35,0.75,30,-0.0010683675474502765,-0.0011906212773671954,-0.0009461138175333576,0.0001222537299169189
30_dataset,0.35,0.76,30,-0.0010819115543103277,-0.00120521099035318,-0.0009586121182674755,0.00012329943604285227
30_dataset,0.35,0.77,30,-0.001095989398944878,-0.0012198255830944112,-0.0009721532147953446,0.0001238361841495333
30_dataset,0.35,0.78,30,-0.001109975308926646,-0.0012350639483408045,-0.0009848866695124875,0.00012508863941415854
30_dataset,0.35,0.79,30,-0.0011241964753342362,-0.0012502243941141078,-0.0009981685565543647,0.00012602791877987154
30_dataset,0.35,0.8,30,-0.0011388656532951397,-0.0012657702938350369,-0.0010119610127552426,0.00012690464053989711
30_dataset,0.35,0.81,30,-0.0011536160632927728,-0.0012815550320464887,-0.001025677094539057,0.00012793896875371588
30_dataset,0.35,0.82,30,-0.0011668145139689151,-0.001295491864503219,-0.0010381371634346113,0.00012867735053430384
30_dataset,0.35,0.83,30,-0.0011812859428474221,-0.0013108824971295766,-0.0010516893885652676,0.00012959655428215451
30_dataset,0.35,0.84,30,-0.0011964204043707321,-0.0013275202628789768,-0.0010653205458624874,0.00013109985850824472
30_dataset,0.35,0.85,30,-0.0012104545117021788,-0.0013421202577148903,-0.0010787887656894674,0.00013166574601271145
30_dataset,0.35,0.86,30,-0.0012238499013648356,-0.0013560532710730905,-0.0010916465316565807,0.0001322033697082549
30_dataset,0.35,0.87,30,-0.0012389006449995534,-0.0013721538411620871,-0.0011056474488370196,0.00013325319616253376
30_dataset,0.35,0.88,30,-0.0012530308239560785,-0.001387308140886872,-0.0011187535070252851,0.00013427731693079338
30_dataset,0.35,0.89,30,-0.0012673261833400149,-0.0014024739558430753,-0.0011321784108369545,0.0001351477725030604
30_dataset,0.35,0.9,30,-0.001280616371000494,-0.0014164572791805674,-0.0011447754628204207,0.00013584090818007338
30_dataset,0.35,0.91,30,-0.0012950636015370911,-0.0014314615027209744,-0.0011586657003532078,0.00013639790118388328
30_dataset,0.35,0.92,30,-0.0013100610357822562,-0.0014473761286222728,-0.0011727459429422397,0.00013731509284001654
30_dataset,0.35,0.93,30,-0.0013243454151067576,-0.001462592216854807,-0.001186098613358708,0.00013824680174804953
30_dataset,0.35,0.94,30,-0.0013384555805742197,-0.0014774217360754168,-0.0011994894250730226,0.00013896615550119712
30_dataset,0.35,0.95,30,-0.0013525905363568863,-0.0014923234626905888,-0.0012128576100231838,0.0001397329263337025
30_dataset,0.35,0.96,30,-0.0013659699767146094,-0.001506453064957311,-0.0012254868884719078,0.00014048308824270161
30_dataset,0.35,0.97,30,-0.0013806104797115634,-0.0015214665180231447,-0.0012397544413999821,0.0001408560383115813
30_dataset,0.35,0.98,30,-0.001395244200605289,-0.001537244706448339,-0.001253243694762239,0.00014200050584304994
30_dataset,0.35,0.99,30,-0.0014077266309814184,-0.0015503573618306627,-0.001265095900132174,0.00014263073084924433
30_dataset,0.35,1.0,30,-0.001422633821876832,-0.0015659886901418386,-0.0012792789536118254,0.0001433548682650066
30_dataset,0.35,1.01,30,-0.0014369678464545832,-0.0015807695859415894,-0.001293166106967577,0.00014380173948700618
30_dataset,0.35,1.02,30,-0.0014516640666535018,-0.0015964484799743206,-0.001306879653332683,0.00014478441332081878
30_dataset,0.35,1.03,30,-0.0014652071403835822,-0.0016108996926632406,-0.0013195145881039238,0.00014569255227965842
30_dataset,0.35,1.04,30,-0.001479355895393337,-0.001625487350110979,-0.0013332244406756952,0.00014613145471764188
30_dataset,0.35,1.05,30,-0.001493810989953705,-0.001640712835304462,-0.0013469091446029482,0.0001469018453507569
30_dataset,0.35,1.06,30,-0.001506550594065371,-0.0016540917455550397,-0.0013590094425757024,0.00014754115148966863
30_dataset,0.35,1.07,30,-0.0015215725639514783,-0.001669746243497816,-0.0013733988844051406,0.00014817367954633774
30_dataset,0.35,1.08,30,-0.0015355384545629955,-0.001684064573012718,-0.0013870123361132728,0.00014852611844972264
30_dataset,0.35,1.09,30,-0.0015490434977830738,-0.0016980236996208425,-0.0014000632959453052,0.00014898020183776867
30_dataset,0.35,1.1,30,-0.001563858244218182,-0.001713379026481319,-0.0014143374619550448,0.00014952078226313707
30_dataset,0.35,1.11,30,-0.0015769703678531752,-0.0017272343355879062,-0.0014267064001184443,0.00015026396773473098
30_dataset,0.35,1.12,30,-0.0015907253365530945,-0.0017414480525998512,-0.0014400026205063378,0.00015072271604675666
30_dataset,0.35,1.13,30,-0.0016049554787944916,-0.001756528450695971,-0.0014533825068930122,0.00015157297190147943
30_dataset,0.35,1.14,30,-0.001619114643034974,-0.0017711472797918002,-0.001467082006278148,0.00015203263675682616
30_dataset,0.35,1.15,30,-0.0016328616448586146,-0.001785270675322211,-0.0014804526143950183,0.00015240903046359632
30_dataset,0.35,1.16,30,-0.0016472271696165905,-0.0018005480493126311,-0.00149390628992055,0.0001533208796960406
30_dataset,0.35,1.17,30,-0.00166111228571666,-0.0018154423066568015,-0.0015067822647765183,0.0001543300209401416
30_dataset,0.35,1.18,30,-0.0016744845897537074,-0.0018286293705558948,-0.00152033980895152,0.00015414478080218738
30_dataset,0.35,1.19,30,-0.001688789631879688,-0.0018435511495510414,-0.0015340281142083344,0.0001547615176713535
30_dataset,0.35,1.2,30,-0.0017024094148774063,-0.0018574062170859445,-0.001547412612668868,0.00015499680220853822
30_dataset,0.35,1.21,30,-0.001716567445129514,-0.0018727233561826283,-0.0015604115340763997,0.0001561559110531143
30_dataset,0.35,1.22,30,-0.0017300021032374568,-0.0018860654335011496,-0.001573938772973764,0.00015606333026369282
30_dataset,0.35,1.23,30,-0.001742920372501219,-0.0018994779540285303,-0.0015863627909739075,0.00015655758152731142
30_dataset,0.35,1.24,30,-0.001756600922372016,-0.0019133517224218014,-0.0015998501223222308,0.0001567508000497853
30_dataset,0.35,1.25,30,-0.0017720156636284268,-0.001930557037474087,-0.0016134742897827665,0.00015854137384566027
30_dataset,0.35,1.26,30,-0.0017855212677153778,-0.001943897874437521,-0.0016271446609932346,0.00015837660672214323
30_dataset,0.35,1.27,30,-0.0018001923208007095,-0.001959123503871283,-0.0016412611377301359,0.00015893118307057353
30_dataset,0.35,1.28,30,-0.001814843186721103,-0.0019743079367154116,-0.0016553784367267944,0.00015946474999430863
30_dataset,0.35,1.29,30,-0.001826732367659399,-0.001987000494524969,-0.001666464240793829,0.0001602681268655701
30_dataset,0.35,1.3,30,-0.001840317183832201,-0.0020006573994862144,-0.0016799769681781875,0.00016034021565401345
30_dataset,0.35,1.31,30,-0.0018545739405364272,-0.0020155273843416198,-0.0016936204967312343,0.0001609534438051927
30_dataset,0.35,1.32,30,-0.001868292616709584,-0.0020291333307891836,-0.0017074519026299842,0.0001608407140795997
30_dataset,0.35,1.33,30,-0.0018807973650559785,-0.002042094125881732,-0.0017195006042302252,0.00016129676082575343
30_dataset,0.35,1.34,30,-0.001895382488795673,-0.002057626307640766,-0.0017331386699505798,0.00016224381884509314
30_dataset,0.35,1.35,30,-0.0019100625990972125,-0.002072750306079378,-0.0017473748921150469,0.00016268770698216553
30_dataset,0.35,1.36,30,-0.0019219838721822868,-0.002085116980359091,-0.001758850764005483,0.00016313310817680398
30_dataset,0.35,1.37,30,-0.0019377166503281205,-0.002101083188753425,-0.001774350111902816,0.00016336653842530442
30_dataset,0.35,1.38,30,-0.001950415277450985,-0.0021143703026009855,-0.0017864602523009845,0.0001639550251500005
30_dataset,0.35,1.39,30,-0.001964300296455068,-0.0021284529735643735,-0.0018001476193457624,0.00016415267710930556
30_dataset,0.35,1.4,30,-0.0019765903213896183,-0.002141023150720412,-0.0018121574920588245,0.00016443282933079376
30_dataset,0.35,1.41,30,-0.0019911604056650945,-0.0021565419957935627,-0.0018257788155366262,0.00016538159012846826
30_dataset,0.35,1.42,30,-0.0020041614871633686,-0.0021694236985121485,-0.0018388992758145888,0.00016526221134877984
30_dataset,0.35,1.43,30,-0.0020184522874363378,-0.0021843492303419004,-0.001852555344530775,0.00016589694290556267
30_dataset,0.35,1.44,30,-0.00203072804769464,-0.0021966708838095797,-0.001864785211579701,0.00016594283611493941
30_dataset,0.35,1.45,30,-0.0020461292357683097,-0.0022125879946780017,-0.0018796704768586176,0.000166458758909692
30_dataset,0.35,1.46,30,-0.0020588620519493843,-0.0022256090223633247,-0.001892115081535444,0.00016674697041394035
30_dataset,0.35,1.47,30,-0.00207257124714318,-0.0022402254783842846,-0.0019049170159020756,0.00016765423124110454
30_dataset,0.35,1.48,30,-0.002086152264301502,-0.002253517643767882,-0.0019187868848351223,0.0001673653794663798
30_dataset,0.35,1.49,30,-0.0021008754557052837,-0.0022687308124429225,-0.0019330200989676448,0.00016785535673763884
30_dataset,0.35,1.5,30,-0.002114418735750855,-0.0022832003957669027,-0.0019456370757348076,0.00016878166001604758
30_dataset,0.35,1.51,30,-0.0021288606555895846,-0.0022981836638431667,-0.0019595376473360024,0.00016932300825358215
30_dataset,0.35,1.52,30,-0.002141496111711987,-0.0023107384165625927,-0.0019722538068613813,0.0001692423048506057
30_dataset,0.35,1.53,30,-0.0021551424294030093,-0.0023243929711707005,-0.001985891887635318,0.00016925054176769117
30_dataset,0.35,1.54,30,-0.002168953962672721,-0.0023390553568491835,-0.0019988525684962585,0.0001701013941764625
30_dataset,0.35,1.55,30,-0.0021816434373752927,-0.0023517687428726225,-0.002011518131877963,0.00017012530549732983
30_dataset,0.35,1.56,30,-0.002196901469036101,-0.0023679462203074495,-0.0020258567177647525,0.0001710447512713485
30_dataset,0.35,1.57,30,-0.0022087092545511086,-0.0023797891337673342,-0.002037629375334883,0.00017107987921622563
30_dataset,0.35,1.58,30,-0.0022226693727060726,-0.0023939873123783,-0.002051351433033845,0.00017131793967222744
30_dataset,0.35,1.59,30,-0.0022355577524088457,-0.0024067958540857177,-0.0020643196507319737,0.000171238101676872
30_dataset,0.35,1.6,30,-0.0022505106459314752,-0.002422565078876323,-0.0020784562129866277,0.00017205443294484755
30_dataset,0.35,1.61,30,-0.002262489389336571,-0.002434714270032576,-0.0020902645086405664,0.00017222488069600474
30_dataset,0.35,1.62,30,-0.0022766326708919676,-0.002449236392003026,-0.0021040289497809093,0.00017260372111105836
30_dataset,0.35,1.63,30,-0.0022904639380692407,-0.002463752106497715,-0.0021171757696407663,0.00017328816842847447
30_dataset,0.35,1.64,30,-0.0023043473710460836,-0.0024777203379624585,-0.0021309744041297088,0.00017337296691637485
30_dataset,0.35,1.65,30,-0.0023173767063444065,-0.0024903027009375244,-0.0021444507117512886,0.00017292599459311792
30_dataset,0.35,1.66,30,-0.0023312552161182396,-0.002505289599695185,-0.002157220832541294,0.00017403438357694537
30_dataset,0.35,1.67,30,-0.002344380934127921,-0.0025176196840637566,-0.0021711421841920852,0.0001732387499358357
30_dataset,0.35,1.68,30,-0.002357997198305895,-0.0025323108539649975,-0.002183683542646792,0.0001743136556591027
30_dataset,0.35,1.69,30,-0.00237233081838507,-0.0025467793806921947,-0.0021978822560779453,0.0001744485623071247
30_dataset,0.35,1.7,30,-0.0023871045057871155,-0.0025621845864082175,-0.0022120244251660134,0.000175080080621102
30_dataset,0.35,1.71,30,-0.002400621523731784,-0.0025764092902860344,-0.0022248337571775336,0.00017578776655425036
30_dataset,0.35,1.72,30,-0.002413787116058561,-0.00258947469979038,-0.0022380995323267416,0.00017568758373181928
30_dataset,0.35,1.73,30,-0.0024276750088086706,-0.0026039878996913777,-0.0022513621179259635,0.0001763128908827071
30_dataset,0.35,1.74,30,-0.0024417221646053414,-0.0026177172322926203,-0.0022657270969180625,0.00017599506768727893
30_dataset,0.35,1.75,30,-0.0024545044840297418,-0.0026312617010510703,-0.0022777472670084133,0.00017675721702132847
30_dataset,0.35,1.76,30,-0.0024694954975355097,-0.0026465841401507213,-0.002292406854920298,0.00017708864261521164
30_dataset,0.35,1.77,30,-0.0024829077439123756,-0.0026609107531554398,-0.0023049047346693115,0.00017800300924306414
30_dataset,0.35,1.78,30,-0.0024952857040700803,-0.002672696560207484,-0.0023178748479326765,0.00017741085613740383
30_dataset,0.35,1.79,30,-0.002509702987294541,-0.0026870761989295352,-0.002332329775659547,0.00017737321163499402
30_dataset,0.35,1.8,30,-0.002523689676773101,-0.0027015653094996455,-0.0023458140440465567,0.00017787563272654442
30_dataset,0.35,1.81,30,-0.0025353975274160284,-0.0027128323589758496,-0.002357962695856207,0.0001774348315598212
30_dataset,0.35,1.82,30,-0.002552103763375123,-0.0027305668398718455,-0.0023736406868784007,0.00017846307649672238
30_dataset,0.35,1.83,30,-0.00256295467993562,-0.0027410331889287528,-0.0023848761709424873,0.00017807850899313271
30_dataset,0.35,1.84,30,-0.0025774969950561203,-0.0027571584029279714,-0.002397835587184269,0.0001796614078718511
30_dataset,0.35,1.85,30,-0.002592555725006851,-0.0027714149923291874,-0.0024136964576845143,0.00017885926732233654
30_dataset,0.35,1.86,30,-0.002605932588289447,-0.0027850204371377297,-0.0024268447394411646,0.00017908784884828255
30_dataset,0.35,1.87,30,-0.002618544877277365,-0.002797794787882521,-0.0024392949666722087,0.0001792499106051562
30_dataset,0.35,1.88,30,-0.002632063377146342,-0.0028114793857745247,-0.002452647368518159,0.00017941600862818275
30_dataset,0.35,1.89,30,-0.0026474624013407624,-0.0028272047224920807,-0.002467720080189444,0.0001797423211513183
30_dataset,0.35,1.9,30,-0.0026591609158282954,-0.0028393908402708015,-0.0024789309913857893,0.00018022992444250612
30_dataset,0.35,1.91,30,-0.0026742196767303677,-0.002855166596044819,-0.0024932727574159164,0.00018094691931445136
30_dataset,0.35,1.92,30,-0.0026885997326214243,-0.0028695004655008433,-0.0025076989997420054,0.00018090073287941894
30_dataset,0.35,1.93,30,-0.002702180682040229,-0.0028831764208995052,-0.002521184943180953,0.00018099573885927605
30_dataset,0.35,1.94,30,-0.0027162659761040594,-0.0028976686124541386,-0.00253486333975398,0.00018140263635007918
30_dataset,0.35,1.95,30,-0.0027318188705748743,-0.002913672476002817,-0.0025499652651469317,0.00018185360542794264
30_dataset,0.35,1.96,30,-0.0027432390105527425,-0.0029249348726249074,-0.0025615431484805776,0.0001816958620721649
30_dataset,0.35,1.97,30,-0.002758690105966666,-0.0029402898205142147,-0.002577090391419117,0.0001815997145475489
30_dataset,0.35,1.98,30,-0.0027730535982499337,-0.0029555127608508185,-0.002590594435649049,0.00018245916260088485
30_dataset,0.35,1.99,30,-0.0027857162004492203,-0.002968097696338854,-0.0026033347045595866,0.00018238149588963373
30_dataset,0.35,2.0,30,-0.002799713578769024,-0.0029825231665256643,-0.002616903991012384,0.00018280958775664016
30_dataset,0.35,2.01,30,-0.0028134917730560953,-0.0029966694269398307,-0.00263031411917236,0.00018317765388373543
30_dataset,0.35,2.02,30,-0.0028248612670406462,-0.003006735686080556,-0.0026429868480007364,0.00018187441903990981
30_dataset,0.35,2.03,30,-0.0028430466948432963,-0.003027023191067285,-0.0026590701986193076,0.00018397649622398874
30_dataset,0.35,2.04,30,-0.0028549910648887422,-0.0030380626425563677,-0.0026719194872211168,0.00018307157766762547
30_dataset,0.35,2.05,30,-0.0028686891884695245,-0.0030527960592515472,-0.0026845823176875018,0.00018410687078202273
30_dataset,0.35,2.06,30,-0.0028842555461897896,-0.0030684994142716,-0.0027000116781079795,0.00018424386808181016
30_dataset,0.35,2.07,30,-0.002897863663741715,-0.0030823912435859442,-0.0027133360838974855,0.00018452757984422936
30_dataset,0.35,2.08,30,-0.002911971480329868,-0.0030954181385789235,-0.0027285248220808127,0.0001834466582490554
30_dataset,0.35,2.09,30,-0.0029249709801231916,-0.0031091163130354212,-0.002740825647210962,0.0001841453329122296
30_dataset,0.35,2.1,30,-0.002938447901720254,-0.0031223074715524706,-0.002754588331888037,0.00018385956983221676
30_dataset,0.35,2.11,30,-0.0029552627048968954,-0.003140558125340084,-0.0027699672844537066,0.00018529542044318876
30_dataset,0.35,2.12,30,-0.002968983170175982,-0.0031543143718664756,-0.0027836519684854883,0.00018533120169049368
